name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
"HP 250 G9 (9S7M7AT) Intel Core i3-1215U 12th Gen 1.20 to 4.40GHz, 8GB RAM, 512GB SSD, 15.6 Inch HD LED Asteroid Silver Laptop",390054343,58500.0,55400.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-250-g9-9s7m7at-intel-core-i3-1215u-12th-gen-120-to-440ghz-8gb-ram-512gb-ssd-156-inch-hd-led-asteroid-silver-laptop-i390054343.html,https://static-01.daraz.com.bd/p/d128b82e53f5aa9cff1316a8a1c0f301.png
"HP 15-fd0211TU 13th Gen i7-1355U 1.7 to 5 GHz, 8GB, 512GB SSD, Win 11, 15.6 Inch FHD Laptop",390019332,118000.0,112600.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/hp-15-fd0211tu-13th-gen-i7-1355u-17-to-5-ghz-8gb-512gb-ssd-win-11-156-inch-fhd-laptop-i390019332.html,https://static-01.daraz.com.bd/p/0ff30751b3181909c0368c6ebfb8347a.png
ASUS Vivobook S 16 OLED S5606MA-MX071W Core Ultra 5-125H 16GB RAM 512GB SSD 16-inch OLED Laptop,387541136,154670.0,152600.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-s-16-oledma-mx071w-core-ultra-5-125h-16gb-ram-512gb-ssd-16-inch-oled-laptop-i387541136.html,https://static-01.daraz.com.bd/p/e1b3f87d6b0b8524e50a490736e18c2f.jpg
ASUS Vivobook 15 X1504VA-NJ899W 13th Gen Intel Core i5-1335U 16GB RAM 512GB SSD 15.6 Inch FHD Laptop,369353692,99500.0,90150.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj899w-13th-gen-intel-core-i5-1335u-16gb-ram-512gb-ssd-156-inch-fhd-laptop-i369353692.html,https://static-01.daraz.com.bd/p/4089bfeea712af883e7ac28fe3baabc7.png
ASUS Vivobook 15 X1504VA-NJ550W 13th Gen Intel Core i3-1315U 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,366975698,69800.0,65800.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj550w-13th-gen-intel-core-i3-1315u-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i366975698.html,https://static-01.daraz.com.bd/p/2007390c077a3f764a1acc4591e45a56.png
ASUS Vivobook 15 X1504VA-NJ550W 13th Gen Intel Core i3-1315U 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,366950580,69500.0,65700.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj550w-13th-gen-intel-core-i3-1315u-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i366950580.html,https://static-01.daraz.com.bd/p/64360adec77a79e827a63933f593898a.png
"HP 15s-fq5344TU (9T0Z0PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Spruce Blue Laptop",364424100,76000.0,74899.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15s-fq5344tu-9t0z0pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-spruce-blue-laptop-i364424100.html,https://static-01.daraz.com.bd/p/7168ce228a13d5b2dcea50d5f813d0ce.png
"HP 15s-fq5342TU (9T0Y8PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Silver Laptop",364422281,75000.0,72300.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15s-fq5342tu-9t0y8pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-silver-laptop-i364422281.html,https://static-01.daraz.com.bd/p/0ff30751b3181909c0368c6ebfb8347a.png
"HP 15s-fq5344TU (9T0Z0PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Spruce Blue Laptop",364420665,76000.0,74799.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-15s-fq5344tu-9t0z0pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-spruce-blue-laptop-i364420665.html,https://static-01.daraz.com.bd/p/7168ce228a13d5b2dcea50d5f813d0ce.png
"HP 15s-fq5344TU (9T0Z0PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Spruce Blue Laptop",364418841,76000.0,74899.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15s-fq5344tu-9t0z0pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-spruce-blue-laptop-i364418841.html,https://static-01.daraz.com.bd/p/7168ce228a13d5b2dcea50d5f813d0ce.png
"HP 15s-fq5342TU (9T0Y8PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Silver Laptop",364377454,75000.0,72400.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15s-fq5342tu-9t0y8pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-silver-laptop-i364377454.html,https://static-01.daraz.com.bd/p/0ff30751b3181909c0368c6ebfb8347a.png
"HP 15-fd0205TU (973R0PA) Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Moonlight Blue Laptop",364273064,90500.0,86599.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15-fd0205tu-973r0pa-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-moonlight-blue-laptop-i364273064.html,https://static-01.daraz.com.bd/p/d6a8dcc7bd838a286799ad2aa736771a.png
"HP 15-fd0205TU (973R0PA) Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Moonlight Blue Laptop",364266928,90500.0,86599.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15-fd0205tu-973r0pa-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-moonlight-blue-laptop-i364266928.html,https://static-01.daraz.com.bd/p/d6a8dcc7bd838a286799ad2aa736771a.png
"HP 15-fd0205TU (973R0PA) Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Moonlight Blue Laptop",364264962,90500.0,86599.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15-fd0205tu-973r0pa-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-moonlight-blue-laptop-i364264962.html,https://static-01.daraz.com.bd/p/d6a8dcc7bd838a286799ad2aa736771a.png
"HP 15-fd0204TU Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Laptop",364183220,90500.0,86599.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15-fd0204tu-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-laptop-i364183220.html,https://static-01.daraz.com.bd/p/cf95737d4174bae41ab2a82fc146cade.png
"HP 15-fd0204TU Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Laptop",364183128,90500.0,86599.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15-fd0204tu-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-laptop-i364183128.html,https://static-01.daraz.com.bd/p/cf95737d4174bae41ab2a82fc146cade.png
"HP 15-fd0204TU Intel Core i5-1335U 13th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Laptop",364181511,90500.0,86599.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15-fd0204tu-intel-core-i5-1335u-13th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-laptop-i364181511.html,https://static-01.daraz.com.bd/p/cf95737d4174bae41ab2a82fc146cade.png
ASUS VivoBook 15 X515EA-BQ2227W 11th Gen Intel Core i5-1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,361377132,79500.0,78450.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2227w-11th-gen-intel-core-i5-1135g7-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i361377132.html,https://static-01.daraz.com.bd/p/e5b7fe27314823224060fe9d12a5ed7e.png
ASUS Vivobook 15 X1504VA-NJ550W 13th Gen Intel Core i3-1315U 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,361034383,71500.0,65900.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj550w-13th-gen-intel-core-i3-1315u-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i361034383.html,https://static-01.daraz.com.bd/p/d744b2999a46bb2c87f13437bb1641fa.png
"MSI Modern 14 C12MO 12th Gen i5-1235U 3.3 to 4.4GHz, 16GB, 512GB SSD, Win 11 Home, 14 Inch FHD IPS Laptop",360918109,89500.0,86000.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/msi-modern-14-c12mo-12th-gen-i5-1235u-33-to-44ghz-16gb-512gb-ssd-win-11-home-14-inch-fhd-ips-laptop-i360918109.html,https://static-01.daraz.com.bd/p/4abe20570d0924de22a158fbce0c67ce.jpg
"Gigabyte AORUS 16X AKG Intel Core i7 14650HX 16GB RAM, 1TB SSD 16 Inch 2.5K QHD WQXGA Gaming Laptop",357028728,241000.0,237150.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/gigabyte-aorus-16x-akg-intel-core-i7-14650hx-16gb-ram-1tb-ssd-16-inch-25k-qhd-wqxga-gaming-laptop-i357028728.html,https://static-01.daraz.com.bd/p/9da4a616d1766dc69810bdecbe2af9b3.png
"Gigabyte AORUS 16X AKG Intel Core i7 14650HX 16GB RAM, 1TB SSD 16 Inch 2.5K QHD WQXGA Gaming Laptop",357022820,242000.0,237100.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/gigabyte-aorus-16x-akg-intel-core-i7-14650hx-16gb-ram-1tb-ssd-16-inch-25k-qhd-wqxga-gaming-laptop-i357022820.html,https://static-01.daraz.com.bd/p/e5b81bb80478984faec168ad64fb2aaf.png
"Acer Aspire 7 A715-76G-59U9 12th Gen Core i5-12450H 3.3 to 4.4 GHz, 8GB, 512GB SSD, GTX1650 4GB, 15.6 Inch FHD IPS, WIN 11 Gaming Laptop",356736863,98000.0,95650.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/acer-aspire-7-a715-76g-59u9-12th-gen-core-i5-12450h-33-to-44-ghz-8gb-512gb-ssd-gtx1650-4gb-156-inch-fhd-ips-win-11-gaming-laptop-i356736863.html,https://static-01.daraz.com.bd/p/ccb9519694d760783a59e46e7e79172f.png
"Gigabyte AERO 16 OLED BKF Core i7 13th Gen 16GB,1TB SSD,8GB Graphics, Win 11H,16""OLED Gaming Laptop",356409611,206000.0,204900.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/gigabyte-aero-16-oled-bkf-core-i7-13th-gen-16gb1tb-ssd8gb-graphics-win-11h16oled-gaming-laptop-i356409611.html,https://static-01.daraz.com.bd/p/e720b7ed93b51c147c3cfdac44adf2a6.png
"GIGABYTE AERO 16 OLED BKF Core i7 13th Gen RTX 4060 8GB Graphics 16"" 4K OLED  Gaming Laptop",356406467,206000.0,204850.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/gigabyte-aero-16-oled-bkf-core-i7-13th-gen-rtx-4060-8gb-graphics-16-4k-oled-gaming-laptop-i356406467.html,https://static-01.daraz.com.bd/p/e720b7ed93b51c147c3cfdac44adf2a6.png
"Gigabyte Gaming G5 KF5 13th Gen i7-13620H 4.9GHz, 16GB , 512GB SSD, 15.6 Inch FHD IPS Gaming Laptop",356183858,163500.0,161850.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-kf5-13th-gen-i7-13620h-49ghz-16gb-512gb-ssd-156-inch-fhd-ips-gaming-laptop-i356183858.html,https://static-01.daraz.com.bd/p/d69487d01883eedcff2da7783ebc7a04.png
"Gigabyte Gaming G5 MF5 13th Gen i7-13620H 2.40 To 4.90GHz, 16GB , 1TB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",356180748,153500.0,151300.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-mf5-13th-gen-i7-13620h-240-to-490ghz-16gb-1tb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i356180748.html,https://static-01.daraz.com.bd/p/d69487d01883eedcff2da7783ebc7a04.png
"Gigabyte Gaming G5 MF5 12th Gen i7-13620H 2.40 To 4.90GHz, 16GB , 1TB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",356179676,153500.0,151000.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-mf5-12th-gen-i7-13620h-240-to-490ghz-16gb-1tb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i356179676.html,https://static-01.daraz.com.bd/p/d69487d01883eedcff2da7783ebc7a04.png
ASUS VivoBook D415DA-BV981W AMD Ryzen 3-3250U 4GB RAM 1TB HDD 14 Inch Laptop,355288558,56500.0,48800.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-d415da-bv981w-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-14-inch-laptop-i355288558.html,https://static-01.daraz.com.bd/p/16695bdbc47930710c4a705051aa32c5.png
ASUS VivoBook D415DA-BV981W AMD Ryzen 3-3250U 4GB RAM 1TB HDD 14 Inch Laptop,355263968,58990.0,48400.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-d415da-bv981w-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-14-inch-laptop-i355263968.html,https://static-01.daraz.com.bd/p/16695bdbc47930710c4a705051aa32c5.png
"Lenovo IdeaPad Slim 3i-15IRU8(82X7008ALK) Intel Core i3 3.3GHZ to 4.5GHZ,8GB,512GB SSD,Win11H,15.6 FHD Laptop",352516448,70200.0,68700.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-ideapad-slim-3i-15iru882x7008alk-intel-core-i3-33ghz-to-45ghz8gb512gb-ssdwin11h156-fhd-laptop-i352516448.html,https://static-01.daraz.com.bd/p/6ad6ae117cb019316f0f122583aad89e.png
"Apple MacBook Pro MTL73 M3 Chip 2.75 to 4.05GHz, 8GB, 512GB SSD, 14.2"" Liquid Retina XDR Laptop (Late 2023)",352454372,225500.0,218500.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/apple-macbook-pro-mtl73-m3-chip-275-to-405ghz-8gb-512gb-ssd-142-liquid-retina-xdr-laptop-late-2023-i352454372.html,https://static-01.daraz.com.bd/p/ecab6a3f5ce774bd87f68c7798533bbf.png
"Apple MacBook Air MLXW3 M2 Chip 2.42 to 3.48GHz, 8GB, 256GB SSD, 13.6"" Retina IPS Laptop (Late 2022)",352436414,160000.0,153200.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/apple-macbook-air-mlxw3-m2-chip-242-to-348ghz-8gb-256gb-ssd-136-retina-ips-laptop-late-2022-i352436414.html,https://static-01.daraz.com.bd/p/dfce1991ef13d3e656e1f1f26bb6cbe8.png
"Apple MacBook Air MGN63 M1 Chip 2.06-3.8GHz, 8GB, 256GB SSD, 13.3"" Retina IPS Laptop (Late 2020)",351899545,115000.0,111000.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/apple-macbook-air-mgn63-m1-chip-206-38ghz-8gb-256gb-ssd-133-retina-ips-laptop-late-2020-i351899545.html,https://static-01.daraz.com.bd/p/97f55fc382e014a2c21f989070d00d16.png
ASUS TUF Gaming A17 FA706ICB-HX076W AMD Ryzen 5-4600H 8GB RAM 512GB RTX 3050 4GB GFX 17.3 Inch Laptop,350846122,125560.0,115450.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-tuf-gaming-a17-fa706icb-hx076w-amd-ryzen-5-4600h-8gb-ram-512gb-rtx-3050-4gb-gfx-173-inch-laptop-i350846122.html,https://static-01.daraz.com.bd/p/41ea85c06274f984751877ca7c1e730d.jpg
"Dell Latitude 3440 13th Gen Core i7-1355U 1.7 to 5GHz, 8GB, 512GB SSD, 14"" FHD Laptop",350828319,155000.0,151200.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/dell-latitude-3440-13th-gen-core-i7-1355u-17-to-5ghz-8gb-512gb-ssd-14-fhd-laptop-i350828319.html,https://static-01.daraz.com.bd/p/ab03a5caaadc4d3fa49fcc59d5a26a4b.png
"Dell Latitude 3440 12th Gen Core i3-1215U 1.2 to 4.5GHz, 8GB, 256GB SSD, 14Inch HD Laptop",350811020,90000.0,86400.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/dell-latitude-3440-12th-gen-core-i3-1215u-12-to-45ghz-8gb-256gb-ssd-14inch-hd-laptop-i350811020.html,https://static-01.daraz.com.bd/p/c886ae709bd6cb4d211eb54836d8391a.png
ASUS VivoBook 15 X515JA-BQ3553W Intel 10th Gen Core i5-1035G1 8GB RAM 1TB HDD 15.6 Inch FHD Laptop,350810932,67800.0,64500.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-bq3553w-intel-10th-gen-core-i5-1035g1-8gb-ram-1tb-hdd-156-inch-fhd-laptop-i350810932.html,https://static-01.daraz.com.bd/p/8c525efe820a0d80f8d093a731b519bc.jpg
Asus VivoBook 15 X515EA-BQ2316W 11th Gen i3-1115G4 4GB RAM 1TB HDD 15.6 FHD Laptop,350806056,59780.0,53950.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2316w-11th-gen-i3-1115g4-4gb-ram-1tb-hdd-156-fhd-laptop-i350806056.html,https://static-01.daraz.com.bd/p/1f262b56865b7d1a3362679da0d23fc7.jpg
ASUS VivoBook 15 X515EA-BQ2315W 11TH Gen Core i3 Laptop,350685921,60700.0,53900.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2315w-11th-gen-core-i3-laptop-i350685921.html,https://static-01.daraz.com.bd/p/a6944ec451d82ccc25087c2ba6970268.jpg
ASUS VivoBook 15 X515EA-BQ2313W 11TH Gen Core i5 Laptop,350684612,74460.0,71400.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2313w-11th-gen-core-i5-laptop-i350684612.html,https://static-01.daraz.com.bd/p/b5118624075499dd7939e08c655dd315.jpg
"Dell Vostro 14 3530 13th Gen Core i3-1305U 1.6 to 4.5GHz, 8GB, 512GB SSD, 15.6Inch FHD Laptop",350639371,78000.0,68100.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/dell-vostro-14-3530-13th-gen-core-i3-1305u-16-to-45ghz-8gb-512gb-ssd-156inch-fhd-laptop-i350639371.html,https://static-01.daraz.com.bd/p/0e603ea80116e92a88ebf0e047b3b51b.png
ASUS Vivobook E410MA-EB1420T Celeron N4020 4GB RAM 512GB SSD 14 Inch FHD Laptop,350637964,45760.0,43150.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-e410ma-eb1420t-celeron-n4020-4gb-ram-512gb-ssd-14-inch-fhd-laptop-i350637964.html,https://static-01.daraz.com.bd/p/bfd6026d362f18199793327a6613dc42.jpg
"HP 15-fd0211TU 13th Gen i7-1355U 1.7 to 5GHz, 15.6 Inch FHD, 8GB, 512GB SSD, Win 11 Laptop",349483603,117900.0,112650.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15-fd0211tu-13th-gen-i7-1355u-17-to-5ghz-156-inch-fhd-8gb-512gb-ssd-win-11-laptop-i349483603.html,https://static-01.daraz.com.bd/p/269877e202ae1126dba7e7adaf9a0eba.png
"HP 15-fd0024TX 13th Gen i5-1335U 1.3 to 4.6GHz, 15.6 Inch FHD, 8GB, 512GB SSD, Win 11 Laptop",349478071,105000.0,100800.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15-fd0024tx-13th-gen-i5-1335u-13-to-46ghz-156-inch-fhd-8gb-512gb-ssd-win-11-laptop-i349478071.html,https://static-01.daraz.com.bd/p/68baff338ea9491ba6da2da281001119.png
"HP 14-ep0163TU 13th Gen i5-1335U 1.3 to 4.6GHz, 14 Inch FHD, 8GB, 512GB SSD, Win 11 Laptop",349459153,92000.0,87950.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-14-ep0163tu-13th-gen-i5-1335u-13-to-46ghz-14-inch-fhd-8gb-512gb-ssd-win-11-laptop-i349459153.html,https://static-01.daraz.com.bd/p/c14803b731a150084fbcf8792c0df0a0.png
"HP 14-ep0161TU 13th Gen i5-1335U 1.3 to 4.6GHz, 14 Inch FHD, 8GB, 512GB SSD, Win 11 Laptop",349445497,90500.0,86599.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-14-ep0161tu-13th-gen-i5-1335u-13-to-46ghz-14-inch-fhd-8gb-512gb-ssd-win-11-laptop-i349445497.html,https://static-01.daraz.com.bd/p/97aaafe9f4c08c7de89e978e8d3ee738.png
"HP Pavilion 15-eg3041TX Intel i5 13th Gen 1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win11 Laptop",349423741,115000.0,112100.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-pavilion-15-eg3041tx-intel-i5-13th-gen-1335u-13-to-46-ghz-8gb-512gb-ssd-win11-laptop-i349423741.html,https://static-01.daraz.com.bd/p/2f60972ac9f22e7fee8b5445d371685d.png
ASUS VivoBook 15 X515EA-EJ2454W 11th Gen Intel Core i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,349247218,59680.0,53850.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-ej2454w-11th-gen-intel-core-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i349247218.html,https://static-01.daraz.com.bd/p/98b8e6f7fb37865845f6d4c26eee4ca6.jpg
"HP 14-ep0161TU Intel i5 13th Gen 1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win11 Laptop",349150093,90500.0,86599.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-14-ep0161tu-intel-i5-13th-gen-1335u-13-to-46-ghz-8gb-512gb-ssd-win11-laptop-i349150093.html,https://static-01.daraz.com.bd/p/97aaafe9f4c08c7de89e978e8d3ee738.png
"HP 14-ep0163TU Intel i5 13th Gen 1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win11 Laptop",349147696,92000.0,87800.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-14-ep0163tu-intel-i5-13th-gen-1335u-13-to-46-ghz-8gb-512gb-ssd-win11-laptop-i349147696.html,https://static-01.daraz.com.bd/p/c14803b731a150084fbcf8792c0df0a0.png
ASUS VivoBook 15 X515JA-BQ3553W 10th Gen Intel Core i5-1035G1 8GB RAM 1TB HDD 15.6 FHD Laptop,349125664,68500.0,66800.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-bq3553w-10th-gen-intel-core-i5-1035g1-8gb-ram-1tb-hdd-156-fhd-laptop-i349125664.html,https://static-01.daraz.com.bd/p/1686e5bc8ef27311e59db430b429d26d.jpg
"HP 14-ep0163TU 13th Gen Intel i5-1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, 14 Inch FHD, Win 11 Laptop",348925086,92000.0,87800.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-14-ep0163tu-13th-gen-intel-i5-1335u-13-to-46-ghz-8gb-512gb-ssd-14-inch-fhd-win-11-laptop-i348925086.html,https://static-01.daraz.com.bd/p/c14803b731a150084fbcf8792c0df0a0.png
"HP 15-fd0211TU 13th Gen Intel i7-1355U 1.7 to 5.0 GHz, 8GB, 512GB SSD, 15.6 Inch FHD, Win 11 Laptop",348923717,118500.0,112700.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15-fd0211tu-13th-gen-intel-i7-1355u-17-to-50-ghz-8gb-512gb-ssd-156-inch-fhd-win-11-laptop-i348923717.html,https://static-01.daraz.com.bd/p/269877e202ae1126dba7e7adaf9a0eba.png
"HP 14-ep0163TU 13th Gen i5-1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win 11, 14 Inch FHD Laptop",348341544,90000.0,87750.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-14-ep0163tu-13th-gen-i5-1335u-13-to-46-ghz-8gb-512gb-ssd-win-11-14-inch-fhd-laptop-i348341544.html,https://static-01.daraz.com.bd/p/c14803b731a150084fbcf8792c0df0a0.png
"HP 14-ep0161TU 13th Gen Intel i5-1335U 1.2 to 4.5GHz, 8GB, 512GB SSD, 14 Inch FHD, Win 11 Laptop",348329232,90500.0,86599.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-14-ep0161tu-13th-gen-intel-i5-1335u-12-to-45ghz-8gb-512gb-ssd-14-inch-fhd-win-11-laptop-i348329232.html,https://static-01.daraz.com.bd/p/97aaafe9f4c08c7de89e978e8d3ee738.png
"HP 14-ep0161TU 13th Gen i5-1335U 1.3 to 4.6GHz, 8GB, 512GB SSD, Win 11, 14 Inch FHD Laptop",348299792,90000.0,86499.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-14-ep0161tu-13th-gen-i5-1335u-13-to-46ghz-8gb-512gb-ssd-win-11-14-inch-fhd-laptop-i348299792.html,https://static-01.daraz.com.bd/p/97aaafe9f4c08c7de89e978e8d3ee738.png
"HP 15-fd0203TU 13th Gen i3-1315U 1.2 to 4.5GHz, 15.6 Inch FHD, 8GB, 512GB SSD, Win 11 Laptop",348278435,72000.0,68699.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15-fd0203tu-13th-gen-i3-1315u-12-to-45ghz-156-inch-fhd-8gb-512gb-ssd-win-11-laptop-i348278435.html,https://static-01.daraz.com.bd/p/7097a6b911f7c952b0ecefa6c03bcd32.png
